customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Renew,CampaignName,Actual Profit,CustomerType
4616-EWBNJ,Female,0,No,No,16,Yes,Short term,No,20.1,318.6,No,Last Campaign,-7,Targeted
2400-XIWIO,Female,0,Yes,No,71,Yes,Long term,No,90.1,6310.9,No,Last Campaign,-7,Targeted
3716-UVSPD,Male,0,No,No,1,Yes,Short term,Yes,49.3,49.3,No,Last Campaign,-7,Targeted
6261-LHRTG,Female,0,No,No,26,Yes,Short term,Yes,54.75,1406.9,No,Last Campaign,-7,Targeted
6838-HVLXG,Female,0,No,No,12,Yes,Short term,No,20.3,246.7,No,Last Campaign,-7,Targeted
5956-VKDTT,Female,1,Yes,No,5,Yes,Short term,Yes,74.35,334.8,Yes,Last Campaign,43,Targeted
6522-OIQSX,Female,0,Yes,Yes,69,No,Long term,Yes,54.95,3772.5,No,Last Campaign,-7,Targeted
1751-NCDLI,Male,1,Yes,No,46,Yes,Short term,Yes,98.85,4564.9,No,Last Campaign,-7,Targeted
4829-AUOAX,Female,0,No,No,46,Yes,Short term,No,96.05,4399.5,Yes,Last Campaign,43,Targeted
7426-RHZGU,Male,0,No,No,9,Yes,Short term,Yes,95.9,827.45,No,Last Campaign,-7,Targeted
7409-JURKQ,Female,0,Yes,No,53,Yes,Short term,Yes,111.8,5809.75,No,Last Campaign,-7,Targeted
8807-ARQET,Female,0,No,No,41,No,Short term,Yes,40.35,1677.85,No,Last Campaign,-7,Targeted
3097-FQTVJ,Female,0,No,No,41,Yes,Long term,No,20,810.3,No,Last Campaign,-7,Targeted
8756-RDDLT,Female,0,No,No,68,No,Short term,No,44.95,3085.35,No,Last Campaign,-7,Targeted
9560-BBZXK,Female,0,No,No,36,No,Long term,No,31.05,1126.35,No,Last Campaign,-7,Targeted
4381-MHQDC,Female,0,No,No,47,Yes,Long term,Yes,65,2879.9,No,Last Campaign,-7,Targeted
5295-PCJOO,Male,0,No,Yes,4,Yes,Short term,Yes,49.4,184.4,Yes,Last Campaign,43,Targeted
6013-BHCAW,Male,0,Yes,Yes,61,Yes,Long term,Yes,81,4976.15,No,Last Campaign,-7,Targeted
3672-YITQD,Male,1,Yes,No,36,Yes,Short term,Yes,84.1,3021.6,Yes,Last Campaign,43,Targeted
9753-OYLBX,Female,0,No,No,1,Yes,Short term,No,20.5,20.5,No,Last Campaign,-7,Targeted
1965-AKTSX,Female,1,No,No,14,Yes,Short term,Yes,78.95,1101.85,Yes,Last Campaign,43,Targeted
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Short term,Yes,85.2,2151.6,No,Last Campaign,-7,Targeted
1682-VCOIO,Male,0,No,No,23,Yes,Short term,No,20.45,481.1,No,Last Campaign,-7,Targeted
8676-TRMJS,Male,0,No,No,3,Yes,Short term,No,75,209.1,Yes,Last Campaign,43,Targeted
4480-MBMLB,Female,0,No,No,36,Yes,Short term,Yes,104.8,3886.45,No,Last Campaign,-7,Targeted
8155-IBNHG,Female,0,Yes,No,24,Yes,Short term,Yes,75.4,1747.85,Yes,Last Campaign,43,Targeted
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Short term,Yes,105.5,6985.65,Yes,Last Campaign,43,Targeted
3606-SBKRY,Male,0,No,No,31,No,Short term,Yes,50.05,1523.4,No,Last Campaign,-7,Targeted
8361-LBRDI,Female,0,No,No,58,Yes,Long term,No,24.35,1423.85,No,Last Campaign,-7,Targeted
0207-MDKNV,Female,0,No,No,15,Yes,Short term,No,105.1,1582.75,Yes,Last Campaign,43,Targeted
6854-EXGSF,Female,0,No,No,8,Yes,Short term,Yes,65.5,573.15,No,Last Campaign,-7,Targeted
9237-HQITU,Female,0,No,No,2,Yes,Short term,Yes,70.7,151.65,Yes,Last Campaign,43,Targeted
5619-XZZKR,Male,0,No,No,4,Yes,Short term,No,19.95,68.2,No,Last Campaign,-7,Targeted
3889-VWBID,Male,0,Yes,Yes,68,Yes,Long term,No,82.85,5776.45,No,Last Campaign,-7,Targeted
6728-CZFEI,Female,0,No,No,15,Yes,Short term,No,56.15,931.9,No,Last Campaign,-7,Targeted
5639-NTUPK,Male,0,No,Yes,13,Yes,Short term,Yes,52.1,670.65,No,Last Campaign,-7,Targeted
1552-TKMXS,Female,0,Yes,No,42,Yes,Short term,No,20.35,869.9,No,Last Campaign,-7,Targeted
2480-SQIOB,Male,0,Yes,Yes,4,Yes,Short term,No,44.8,169.65,No,Last Campaign,-7,Targeted
7501-VTYLJ,Female,0,No,Yes,2,Yes,Short term,No,51.55,106.2,No,Last Campaign,-7,Targeted
0386-CWRGM,Female,0,Yes,Yes,46,Yes,Long term,No,19.4,967.85,No,Last Campaign,-7,Targeted
3685-YLCMQ,Male,0,No,No,58,Yes,Short term,Yes,104.65,6219.6,Yes,Last Campaign,43,Targeted
2233-TXSIU,Male,0,Yes,Yes,17,No,Short term,No,44.45,792.15,No,Last Campaign,-7,Targeted
7977-HXJKU,Male,0,No,Yes,21,Yes,Long term,No,19.6,397,No,Last Campaign,-7,Targeted
2378-YIZKA,Female,0,Yes,Yes,68,Yes,Long term,Yes,85,5607.75,No,Last Campaign,-7,Targeted
6030-REHUX,Female,1,Yes,No,28,Yes,Short term,Yes,110.85,3204.4,No,Last Campaign,-7,Targeted
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Short term,Yes,26.2,1077.5,No,Last Campaign,-7,Targeted
2926-JEJJC,Female,0,No,No,8,Yes,Short term,Yes,20.2,140.95,No,Last Campaign,-7,Targeted
9821-POOTN,Male,0,Yes,No,35,Yes,Short term,Yes,75.2,2576.2,Yes,Last Campaign,43,Targeted
3190-FZATL,Male,0,No,Yes,14,Yes,Short term,No,19.95,268.4,No,Last Campaign,-7,Targeted
9375-MHRRS,Male,0,No,No,6,Yes,Short term,No,50.05,288.35,No,Last Campaign,-7,Targeted
2055-BFOCC,Male,1,Yes,No,63,Yes,Short term,Yes,84,5329.55,No,Last Campaign,-7,Targeted
8382-SHQEH,Female,0,Yes,No,8,Yes,Short term,Yes,84.9,764.95,Yes,Last Campaign,43,Targeted
3727-RJMEO,Male,0,Yes,No,6,Yes,Short term,Yes,82.85,460.25,Yes,Last Campaign,43,Targeted
4702-IOQDC,Female,0,No,No,1,Yes,Short term,Yes,70.1,70.1,Yes,Last Campaign,43,Targeted
8439-LTUGF,Male,0,No,No,10,Yes,Short term,Yes,20,198.6,No,Last Campaign,-7,Targeted
3345-JHUEO,Male,0,No,No,4,Yes,Short term,Yes,20.2,55.7,No,Last Campaign,-7,Targeted
8397-MVTAZ,Male,0,Yes,No,34,Yes,Short term,Yes,100.05,3480,Yes,Last Campaign,43,Targeted
8481-YYXWG,Female,0,No,No,5,Yes,Short term,Yes,89.35,461.7,Yes,Last Campaign,43,Targeted
4140-WJAWW,Female,0,No,No,5,Yes,Short term,No,19.85,108.05,Yes,Last Campaign,43,Targeted
8958-JPTRR,Female,0,Yes,No,56,Yes,Short term,No,24.3,1261.7,No,Last Campaign,-7,Targeted
5271-DBYSJ,Male,1,No,No,11,Yes,Short term,Yes,79.15,827.7,No,Last Campaign,-7,Targeted
5844-QVTAT,Female,0,Yes,Yes,33,Yes,Short term,Yes,58.45,1955.4,No,Last Campaign,-7,Targeted
3259-QMXUN,Male,0,Yes,No,58,Yes,Long term,Yes,86.1,4890.5,No,Last Campaign,-7,Targeted
8695-ARGXZ,Male,1,Yes,No,34,Yes,Short term,Yes,75.55,2425.4,No,Last Campaign,-7,Targeted
3754-DXMRT,Male,1,No,No,2,Yes,Short term,Yes,44.15,92.65,Yes,Last Campaign,43,Targeted
7395-IGJOS,Male,1,Yes,No,17,Yes,Short term,No,81.5,1329.2,Yes,Last Campaign,43,Targeted
5125-CNDSP,Male,0,No,Yes,63,No,Short term,Yes,40.6,2588.95,No,Last Campaign,-7,Targeted
5977-CKHON,Female,0,Yes,Yes,43,Yes,Short term,Yes,92.55,4039,No,Last Campaign,-7,Targeted
8896-BQTTI,Male,0,No,No,1,Yes,Short term,Yes,25,25,No,Last Campaign,-7,Targeted
6839-ITVZJ,Female,0,Yes,Yes,26,Yes,Short term,Yes,60.05,1616.15,Yes,Last Campaign,43,Targeted
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Long term,Yes,95.1,6843.15,No,Last Campaign,-7,Targeted
6664-FPDAC,Female,1,No,No,56,Yes,Short term,Yes,111.95,6418.9,Yes,Last Campaign,43,Targeted
4211-MMAZN,Male,0,No,No,1,Yes,Short term,No,20.25,20.25,Yes,Last Campaign,43,Targeted
3518-PZXZQ,Female,0,Yes,No,1,Yes,Short term,Yes,55.3,55.3,No,Last Campaign,-7,Targeted
2481-SBOYW,Female,0,No,Yes,61,Yes,Long term,Yes,25,1498.35,No,Last Campaign,-7,Targeted
0308-IVGOK,Female,0,No,No,11,No,Short term,Yes,40.4,422.6,No,Last Campaign,-7,Targeted
7876-BEUTG,Female,0,No,No,15,Yes,Short term,Yes,48.8,720.1,No,Last Campaign,-7,Targeted
1663-MHLHE,Male,0,No,No,1,Yes,Short term,No,19.2,19.2,No,Last Campaign,-7,Targeted
5153-RTHKF,Female,0,No,No,34,Yes,Short term,No,85.35,2896.6,No,Last Campaign,-7,Targeted
6734-PSBAW,Male,0,Yes,No,72,Yes,Long term,Yes,23.55,1723.95,No,Last Campaign,-7,Targeted
9494-BDNNC,Male,0,Yes,No,66,Yes,Short term,No,95.3,6273.4,No,Last Campaign,-7,Targeted
1471-GIQKQ,Female,0,No,No,1,Yes,Short term,No,49.95,49.95,No,Last Campaign,-7,Targeted
9795-NREXC,Female,0,Yes,No,64,Yes,Long term,Yes,85,5484.4,No,Last Campaign,-7,Targeted
3043-TYBNO,Male,0,No,No,3,Yes,Short term,No,60.65,196.9,No,Last Campaign,-7,Targeted
3318-ISQFQ,Female,0,No,No,20,Yes,Short term,Yes,19.5,413,No,Last Campaign,-7,Targeted
4800-CZMPC,Female,0,Yes,Yes,48,Yes,Short term,Yes,103.25,5037.55,Yes,Last Campaign,43,Targeted
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Short term,Yes,71.9,3173.35,No,Last Campaign,-7,Targeted
3082-WQRVY,Male,1,Yes,No,14,Yes,Short term,No,19.65,228.65,No,Last Campaign,-7,Targeted
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Long term,Yes,66.5,4811.6,No,Last Campaign,-7,Targeted
2509-TFPJU,Male,0,Yes,No,72,Yes,Long term,No,25.75,1864.2,No,Last Campaign,-7,Targeted
1226-UDFZR,Female,0,No,No,2,Yes,Short term,Yes,49.6,114.7,Yes,Last Campaign,43,Targeted
1956-YIFGE,Male,0,Yes,Yes,22,Yes,Short term,Yes,100.05,2090.25,No,Last Campaign,-7,Targeted
0784-ZQJZX,Male,0,No,Yes,72,Yes,Long term,No,19.9,1529.65,No,Last Campaign,-7,Targeted
0380-NEAVX,Male,1,No,No,34,Yes,Short term,Yes,99.85,3343.15,No,Last Campaign,-7,Targeted
5552-ZNFSJ,Male,0,No,No,1,Yes,Short term,No,45.3,45.3,Yes,Last Campaign,43,Targeted
8191-XWSZG,Female,0,No,No,52,Yes,Short term,No,20.65,1022.95,No,Last Campaign,-7,Targeted
3148-AOIQT,Female,0,Yes,No,69,Yes,Long term,Yes,24.95,1718.35,No,Last Campaign,-7,Targeted
9710-NJERN,Female,0,No,No,39,Yes,Long term,No,20.15,826,No,Last Campaign,-7,Targeted
5458-CQJTA,Male,0,Yes,Yes,65,Yes,Long term,Yes,74.8,4820.15,Yes,Last Campaign,43,Targeted
3196-NVXLZ,Female,0,No,No,25,Yes,Short term,Yes,84.6,2088.05,No,Last Campaign,-7,Targeted
7005-CCBKV,Male,0,No,No,6,Yes,Short term,Yes,84.4,556.35,Yes,Last Campaign,43,Targeted
7359-SSBJK,Female,1,No,No,64,Yes,Long term,Yes,70.2,4481,Yes,Last Campaign,43,Targeted
5651-YLPRD,Female,0,Yes,Yes,32,Yes,Short term,Yes,86.1,2723.75,No,Last Campaign,-7,Targeted
6000-UKLWI,Male,0,No,No,41,Yes,Long term,No,20.15,802.35,No,Last Campaign,-7,Targeted
4432-ADRLB,Male,0,No,No,2,Yes,Short term,No,44.65,74.9,Yes,Last Campaign,43,Targeted
6778-JFCMK,Male,0,No,No,24,No,Short term,Yes,50.6,1288.75,No,Last Campaign,-7,Targeted
2220-IAHLS,Female,0,No,No,1,Yes,Short term,No,19.4,19.4,No,Last Campaign,-7,Targeted
8033-ATFAS,Female,0,Yes,Yes,39,Yes,Short term,Yes,59.85,2341.5,No,Last Campaign,-7,Targeted
9921-ZVRHG,Female,0,No,No,14,Yes,Short term,Yes,80.45,1072,Yes,Last Campaign,43,Targeted
3701-SFMUH,Male,0,Yes,Yes,7,Yes,Short term,No,69.7,516.15,No,Last Campaign,-7,Targeted
0943-ZQPXH,Male,0,Yes,Yes,44,Yes,Short term,Yes,92.95,4122.9,No,Last Campaign,-7,Targeted
4937-QPZPO,Male,0,Yes,Yes,61,Yes,Short term,Yes,99.9,6241.35,No,Last Campaign,-7,Targeted
3524-WQDSG,Female,0,Yes,Yes,43,Yes,Short term,Yes,99.3,4209.95,No,Last Campaign,-7,Targeted
2000-MPKCA,Female,0,No,No,58,Yes,Short term,Yes,107.75,6332.75,No,Last Campaign,-7,Targeted
1866-DIOQZ,Female,0,Yes,No,71,No,Short term,No,66.8,4689.15,No,Last Campaign,-7,Targeted
5382-SOYZL,Male,0,No,No,22,Yes,Short term,Yes,95.1,2162.6,No,Last Campaign,-7,Targeted
0666-UXTJO,Male,1,Yes,No,34,Yes,Short term,Yes,85.2,2874.45,No,Last Campaign,-7,Targeted
7693-QPEFS,Male,1,No,No,52,Yes,Short term,Yes,72.95,3829.75,No,Last Campaign,-7,Targeted
6211-WHMYA,Female,1,No,No,64,No,Short term,Yes,43.85,2751,No,Last Campaign,-7,Targeted
0723-FDLAY,Male,0,No,No,44,Yes,Short term,Yes,85.25,3704.15,No,Last Campaign,-7,Targeted
3640-JQGJG,Male,0,Yes,Yes,13,Yes,Short term,No,44.8,559.2,No,Last Campaign,-7,Targeted
7979-CORPM,Male,0,No,No,24,Yes,Short term,Yes,90.55,2282.55,Yes,Last Campaign,43,Targeted
4393-GEADV,Male,0,Yes,Yes,70,Yes,Long term,No,114.75,7842.3,No,Last Campaign,-7,Targeted
6586-MYGKD,Male,0,Yes,No,70,Yes,Long term,Yes,76.95,5289.8,No,Last Campaign,-7,Targeted
0640-YJTPY,Male,0,Yes,Yes,72,Yes,Long term,No,21,1493.75,No,Last Campaign,-7,Targeted
7625-XCQRH,Female,0,No,No,11,Yes,Short term,Yes,76.5,837.95,Yes,Last Campaign,43,Targeted
1699-HPSBG,Male,0,No,No,12,Yes,Short term,Yes,59.8,727.8,Yes,Last Campaign,43,Targeted
7234-FECYN,Female,1,No,No,8,Yes,Short term,No,101.35,780.5,Yes,Last Campaign,43,Targeted
6719-OXYBR,Male,0,No,No,15,Yes,Short term,No,85.3,1219.85,No,Last Campaign,-7,Targeted
9140-CZQZZ,Female,0,Yes,No,68,Yes,Long term,Yes,79.6,5515.8,No,Last Campaign,-7,Targeted
3261-CQXOL,Female,0,Yes,Yes,71,Yes,Long term,No,25.45,1813.35,No,Last Campaign,-7,Targeted
2672-HUYVI,Female,0,No,No,6,Yes,Short term,Yes,91.1,455.3,Yes,Last Campaign,43,Targeted
4742-TXUEX,Female,0,Yes,Yes,47,Yes,Long term,No,19.3,890.5,No,Last Campaign,-7,Targeted
4749-OJKQU,Female,0,No,No,4,Yes,Short term,Yes,75.65,302.35,No,Last Campaign,-7,Targeted
7852-LECYP,Male,1,Yes,No,13,Yes,Short term,No,93.8,1261,No,Last Campaign,-7,Targeted
2325-NBPZG,Female,0,No,No,3,Yes,Short term,Yes,74.55,233.65,No,Last Campaign,-7,Targeted
6898-MDLZW,Male,0,No,No,12,Yes,Short term,Yes,53.75,648.65,No,Last Campaign,-7,Targeted
7049-GKVZY,Female,0,No,No,17,Yes,Short term,No,79.85,1387.35,No,Last Campaign,-7,Targeted
6296-DDOOR,Female,0,No,No,19,Yes,Short term,No,58.2,1045.25,No,Last Campaign,-7,Targeted
6897-UUBNU,Male,0,No,No,29,Yes,Short term,No,89.65,2623.65,No,Last Campaign,-7,Targeted
4061-UKJWL,Male,0,No,No,3,Yes,Short term,No,45.45,141.7,No,Last Campaign,-7,Targeted
7890-VYYWG,Male,1,Yes,No,3,No,Short term,Yes,36.45,93.7,Yes,Last Campaign,43,Targeted
3282-ZISZV,Male,0,No,Yes,32,Yes,Short term,No,83.7,2633.3,No,Last Campaign,-7,Targeted
5275-SQEIZ,Male,0,No,No,1,Yes,Short term,Yes,80.85,80.85,Yes,Last Campaign,43,Targeted
4088-YLDSU,Male,0,Yes,No,55,Yes,Short term,Yes,104.15,5743.05,Yes,Last Campaign,43,Targeted
3211-AAPKX,Male,0,No,No,20,Yes,Short term,Yes,98.55,2031.95,No,Last Campaign,-7,Targeted
4632-PAOYU,Male,0,Yes,Yes,22,Yes,Short term,No,19.95,433.5,No,Last Campaign,-7,Targeted
7426-WEIJX,Male,1,Yes,Yes,60,Yes,Short term,Yes,80.95,4859.1,No,Last Campaign,-7,Targeted
8593-WHYHV,Male,0,No,No,3,Yes,Short term,Yes,85.3,264.8,Yes,Last Campaign,43,Targeted
7636-OWBPG,Male,1,No,No,12,No,Short term,Yes,29.35,381.2,No,Last Campaign,-7,Targeted
1585-MQSSU,Male,0,No,No,17,Yes,Short term,No,51.5,900.5,Yes,Last Campaign,43,Targeted
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Long term,Yes,24.65,1138.8,No,Last Campaign,-7,Targeted
9537-VHDTA,Female,0,No,Yes,1,Yes,Short term,No,51.2,51.2,No,Last Campaign,-7,Targeted
4138-NAXED,Male,0,No,No,51,Yes,Short term,No,81,4085.75,No,Last Campaign,-7,Targeted
1453-RZFON,Female,0,No,Yes,1,Yes,Short term,No,49.9,49.9,No,Last Campaign,-7,Targeted
8792-AOROI,Female,0,Yes,No,8,Yes,Long term,No,65.5,564.35,No,Last Campaign,-7,Targeted
5056-FIMPT,Female,0,No,Yes,43,Yes,Short term,Yes,106,4532.3,No,Last Campaign,-7,Targeted
5572-ZDXHY,Female,0,No,No,22,Yes,Short term,Yes,84.3,1855.65,Yes,Last Campaign,43,Targeted
7010-ZMVBF,Female,0,Yes,Yes,18,Yes,Short term,No,20.45,357,No,Last Campaign,-7,Targeted
7994-XIRTR,Male,1,No,No,54,Yes,Short term,No,65.25,3529.95,No,Last Campaign,-7,Targeted
1170-SASML,Female,0,Yes,No,69,Yes,Short term,Yes,85.4,5869.4,No,Last Campaign,-7,Targeted
8165-CBKXO,Male,0,Yes,Yes,66,No,Long term,Yes,56.75,3708.4,No,Last Campaign,-7,Targeted
5148-HKFIR,Female,0,No,No,20,Yes,Long term,No,19.7,406.95,No,Last Campaign,-7,Targeted
7167-PCEYD,Male,0,No,No,67,Yes,Long term,Yes,19.8,1311.3,No,Last Campaign,-7,Targeted
6615-ZGEDR,Male,0,No,No,1,Yes,Short term,No,19.7,19.7,Yes,Last Campaign,43,Targeted
4458-KVRBJ,Male,0,No,No,59,Yes,Long term,No,25,1510.5,No,Last Campaign,-7,Targeted
9600-NAXZN,Male,0,No,No,43,Yes,Short term,Yes,101.4,4528,Yes,Last Campaign,43,Targeted
7492-TAFJD,Male,0,Yes,Yes,7,No,Long term,No,38.55,280,No,Last Campaign,-7,Targeted
3050-RLLXC,Female,0,Yes,Yes,56,Yes,Long term,No,81.25,4620.4,No,Last Campaign,-7,Targeted
0550-DCXLH,Male,0,No,No,13,Yes,Short term,No,73.35,931.55,No,Last Campaign,-7,Targeted
5156-UMKOW,Female,0,No,Yes,3,No,Short term,No,29.65,90.05,No,Last Campaign,-7,Targeted
9985-MWVIX,Female,0,No,No,1,Yes,Short term,Yes,70.15,70.15,Yes,Last Campaign,43,Targeted
5882-CMAZQ,Female,0,Yes,Yes,5,No,Short term,No,34.25,163.55,No,Last Campaign,-7,Targeted
3173-WSSUE,Female,0,Yes,Yes,71,Yes,Long term,No,19.7,1415.85,No,Last Campaign,-7,Targeted
7511-YMXVQ,Male,0,No,No,9,No,Short term,Yes,45.4,418.8,Yes,Last Campaign,43,Targeted
9747-DDZOS,Female,0,No,No,1,Yes,Short term,No,73.5,73.5,Yes,Last Campaign,43,Targeted
6837-BJYDQ,Male,0,No,No,3,Yes,Short term,No,19.6,61.35,No,Last Campaign,-7,Targeted
9801-GDWGV,Female,0,No,No,39,Yes,Short term,Yes,103.45,3994.45,Yes,Last Campaign,43,Targeted
7710-JSYOA,Female,0,Yes,Yes,69,Yes,Long term,Yes,93.3,6398.05,No,Last Campaign,-7,Targeted
5478-JJVZK,Female,0,No,No,33,Yes,Short term,Yes,60.9,2033.85,No,Last Campaign,-7,Targeted
4079-ULGFR,Male,0,No,No,16,Yes,Short term,No,20,275.7,No,Last Campaign,-7,Targeted
5804-JMYIO,Female,0,Yes,Yes,39,Yes,Long term,No,19.75,757.95,No,Last Campaign,-7,Targeted
2085-JVGAD,Male,0,Yes,No,37,Yes,Short term,No,20.35,697.65,No,Last Campaign,-7,Targeted
7016-NVRIC,Male,1,Yes,No,29,Yes,Short term,No,90.1,2656.7,No,Last Campaign,-7,Targeted
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Short term,No,101.25,5301.1,No,Last Campaign,-7,Targeted
0411-EZJZE,Female,0,No,No,3,Yes,Short term,Yes,60.25,170.5,No,Last Campaign,-7,Targeted
8207-DMRVL,Male,0,Yes,Yes,72,Yes,Long term,No,114.55,8306.05,No,Last Campaign,-7,Targeted
3223-WZWJM,Male,0,No,No,26,Yes,Short term,Yes,83.95,2254.2,Yes,Last Campaign,43,Targeted
6357-JJPQT,Female,0,No,No,3,Yes,Short term,Yes,80.5,232.35,No,Last Campaign,-7,Targeted
2792-VPPET,Male,0,No,No,3,Yes,Short term,Yes,20.5,76.95,No,Last Campaign,-7,Targeted
6168-YBYNP,Male,0,No,No,59,Yes,Short term,Yes,111.35,6519.75,No,Last Campaign,-7,Targeted
0869-PAPRP,Female,1,Yes,No,26,Yes,Short term,Yes,85.7,2067,No,Last Campaign,-7,Targeted
5175-WLYXL,Male,0,No,No,22,Yes,Short term,Yes,78.85,1600.25,No,Last Campaign,-7,Targeted
9489-JMTTN,Female,0,Yes,Yes,72,Yes,Long term,No,89.75,6595.9,No,Last Campaign,-7,Targeted
9027-YFHQJ,Male,0,No,No,7,Yes,Short term,Yes,25.05,152.95,No,Last Campaign,-7,Targeted
4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Short term,Yes,110.6,7210.85,No,Last Campaign,-7,Targeted
3199-XGZCY,Female,0,No,No,8,Yes,Short term,Yes,75.25,576.7,No,Last Campaign,-7,Targeted
7233-DRTRF,Male,0,Yes,No,63,Yes,Short term,Yes,102.4,6444.05,No,Last Campaign,-7,Targeted
4854-CIDCF,Female,1,No,No,3,Yes,Short term,No,73.85,196.4,No,Last Campaign,-7,Targeted
4957-SREEC,Male,0,Yes,Yes,70,Yes,Long term,No,20.35,1458.1,No,Last Campaign,-7,Targeted
4475-NVTLU,Male,0,Yes,Yes,45,Yes,Long term,No,19.2,903.7,No,Last Campaign,-7,Targeted
9298-WGMRW,Female,0,Yes,No,72,Yes,Long term,Yes,115.5,8312.75,No,Last Campaign,-7,Targeted
9974-JFBHQ,Male,0,No,Yes,64,Yes,Short term,Yes,99.15,6171.2,No,Last Campaign,-7,Targeted
9978-HYCIN,Male,1,Yes,Yes,47,Yes,Short term,Yes,84.95,4018.05,No,Last Campaign,-7,Targeted
1038-RQOST,Male,0,Yes,Yes,19,Yes,Short term,No,20.6,414.95,No,Last Campaign,-7,Targeted
3144-AUDBS,Female,0,Yes,No,6,Yes,Short term,Yes,49.15,270.8,Yes,Last Campaign,43,Targeted
6616-AALSR,Female,0,Yes,Yes,65,Yes,Long term,Yes,104.3,6725.3,No,Last Campaign,-7,Targeted
9555-SAHUZ,Female,0,Yes,Yes,38,Yes,Short term,No,54.5,2076.05,No,Last Campaign,-7,Targeted
1612-EOHDH,Female,0,No,No,1,Yes,Short term,No,45.15,45.15,Yes,Last Campaign,43,Targeted
2959-MJHIC,Male,0,Yes,No,4,Yes,Short term,Yes,80.35,307.4,Yes,Last Campaign,43,Targeted
0136-IFMYD,Male,1,Yes,No,69,Yes,Long term,Yes,109.95,7634.25,No,Last Campaign,-7,Targeted
8707-HOEDG,Female,0,Yes,Yes,70,Yes,Long term,Yes,110.2,7689.8,No,Last Campaign,-7,Targeted
2391-SOORI,Male,0,No,Yes,4,Yes,Short term,No,49.35,219.65,Yes,Last Campaign,43,Targeted
7047-FWEYA,Female,0,Yes,No,46,Yes,Short term,Yes,103.15,4594.65,No,Last Campaign,-7,Targeted
7615-ESMYF,Female,0,Yes,No,2,No,Short term,No,44.6,97.1,Yes,Last Campaign,43,Targeted
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Long term,Yes,69.55,4459.15,No,Last Campaign,-7,Targeted
0480-BIXDE,Female,0,Yes,No,19,Yes,Short term,Yes,96.8,1743.05,No,Last Campaign,-7,Targeted
6339-RZCBJ,Male,0,No,No,48,Yes,Long term,No,78.9,3771.5,No,Last Campaign,-7,Targeted
1792-UXAFY,Female,1,No,No,17,Yes,Short term,Yes,89.15,1496.9,Yes,Last Campaign,43,Targeted
6139-ZZRBQ,Male,1,No,No,64,Yes,Long term,Yes,20.05,1198.05,No,Last Campaign,-7,Targeted
9644-KVCNC,Female,0,No,No,66,Yes,Short term,Yes,92.15,6056.9,No,Last Campaign,-7,Targeted
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Short term,No,80.1,2211.8,No,Last Campaign,-7,Targeted
6260-ONULR,Male,0,No,No,1,Yes,Short term,Yes,62.8,62.8,No,Last Campaign,-7,Targeted
5093-FEGLU,Female,0,Yes,No,47,Yes,Long term,No,19.65,921.55,No,Last Campaign,-7,Targeted
6892-BOGQE,Female,0,Yes,No,71,Yes,Long term,Yes,20.9,1493.2,No,Last Campaign,-7,Targeted
4878-BUNFV,Male,0,Yes,Yes,42,Yes,Long term,No,20.7,828.85,No,Last Campaign,-7,Targeted
0201-OAMXR,Female,0,No,No,70,Yes,Short term,No,115.55,8127.6,Yes,Last Campaign,43,Targeted
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Long term,No,24.25,1077.95,No,Last Campaign,-7,Targeted
6345-ULYRW,Male,1,Yes,No,44,Yes,Short term,No,88.4,3912.9,Yes,Last Campaign,43,Targeted
2212-LYASK,Male,0,Yes,Yes,27,No,Short term,Yes,45.85,1246.4,No,Last Campaign,-7,Targeted
7774-OJSXI,Male,0,No,No,31,Yes,Short term,Yes,103.45,3066.45,Yes,Last Campaign,43,Targeted
5063-IUOKK,Male,0,No,No,13,Yes,Long term,No,19.75,265.75,No,Last Campaign,-7,Targeted
9172-JITSM,Female,0,Yes,Yes,26,Yes,Short term,Yes,90.8,2361.8,Yes,Last Campaign,43,Targeted
5364-XYIRR,Male,0,Yes,No,51,Yes,Short term,Yes,94.65,4812.75,Yes,Last Campaign,43,Targeted
7503-ZGUZJ,Male,0,No,No,1,Yes,Short term,Yes,84.65,84.65,Yes,Last Campaign,43,Targeted
6394-MFYNG,Female,0,No,No,48,Yes,Short term,Yes,107.4,5121.3,Yes,Last Campaign,43,Targeted
3243-ZHOHY,Female,0,No,No,16,Yes,Short term,No,20.1,296.15,No,Last Campaign,-7,Targeted
4199-QHJNM,Male,1,Yes,No,67,Yes,Long term,No,102.9,6989.7,No,Last Campaign,-7,Targeted
7622-NXQZR,Male,0,No,No,28,No,Short term,Yes,30.1,810.85,No,Last Campaign,-7,Targeted
